"","virus","host","X","G_pq_clover_nrmlz","G_pq_trefle_nrmlz","importance_trefle_nrmlz","importance_clover_nrmlz"
"4217","Rodent erythroparvovirus 1","Eutamias sibiricus",62388,1.87390084688378e-06,0.000857125199044548,0.000146824538404219,1.87390084688378e-06
"4218","Rodent protoparvovirus 1","Mesocricetus auratus",62521,0.000829303887586138,0.252077866590161,0.00319740091442927,6.61083241429351e-05
"4219","Rodent protoparvovirus 1","Mus musculus",62545,0.00559717206071169,0.38793590290423,0.00484886318511119,0.00201921216956445
"4220","Rodent protoparvovirus 1","Rattus norvegicus",62610,0.00355104245254378,0.325498129269716,0.00400103817783154,0.000825115438686517
"4221","Rodent protoparvovirus 1","Rattus rattus",62612,0.00316253880434075,0.426279629635042,0.00543756519718452,0.000658743931677289
"4222","Rodent protoparvovirus 1","Sciurus carolinensis",62629,0.00260370987510603,0.333142620768576,0.00409654023569167,0.000453175497955435
"4223","Rodent protoparvovirus 2","Rattus norvegicus",62698,0.000800959850000821,0.0689059401185934,0.00209757974763096,0.000800959850000821
"4224","Rosavirus A","Homo sapiens",62721,0.0437624718152537,0.125123784386091,0.00461803422324787,0.0381841696405516
"4225","Rosavirus A","Peromyscus crinitus",62744,0.000178006093173561,0.00404949305283776,0.000136889574218923,7.35397302874617e-05
"4226","Rosavirus A","Rattus norvegicus",62749,0.00634438421235567,0.0837487155824259,0.00214039909247375,0.000867085935946063
"4227","Ross River virus","Bettongia gaimardi",62765,0.000731732828431633,0.0596928239214941,0.00143489265973348,0.000731732828431633
"4228","Ross River virus","Bos taurus",62766,0.0747444450646006,0.358021100277934,0.00498192010561577,0.0122956878661088
"4229","Ross River virus","Canis lupus familiaris",62774,0.0340036877154152,0.403091368024307,0.00596071291684541,0.00310938915568017
"4230","Ross River virus","Capra hircus",62775,0.0468784731211027,0.278711376875303,0.00354258876148211,0.00528487949317656
"4231","Ross River virus","Equus caballus",62798,0.0534231729457658,0.337548649093926,0.00458783351252745,0.00662068470019858
"4232","Ross River virus","Homo sapiens",62823,0.138580929159244,0.397230327010404,0.0058344715376018,0.0392451420547195
"4233","Ross River virus","Hydromys chrysogaster",62824,0.00264960125889153,0.173321971462431,0.00218463766802934,0.000744399634701308
"4234","Ross River virus","Isoodon obesulus",62828,0.000731732828431633,0.0607238240861859,0.00143845920600451,0.000731732828431633
"4235","Ross River virus","Macropus agilis",62847,0.00189010049927137,0.14386520853045,0.00192508441413403,0.000740580176792199
"4236","Ross River virus","Macropus dorsalis",62848,0.000731732828431633,0.0607238240861859,0.00143845920600445,0.000731732828431633
"4237","Ross River virus","Macropus fuliginosus",62849,0.00144531884021918,0.134059122773813,0.00184735769191491,0.000739325688330042
"4238","Ross River virus","Macropus giganteus",62850,0.00382065231548521,0.190349419668315,0.00236956262163859,0.000766070448328695
"4239","Ross River virus","Macropus parryi",62851,0.000936045133021667,0.0548908122204985,0.00141938200516716,0.000733189101970454
"4240","Ross River virus","Macropus robustus",62852,0.000928124992835282,0.102960830076015,0.00163661934987329,0.00073646955224663
"4241","Ross River virus","Macropus rufogriseus",62853,0.00140508905832845,0.117539295791495,0.0017286721270883,0.000735810415100692
"4242","Ross River virus","Macropus rufus",62854,0.00318582127487062,0.189762761462595,0.00235572614540841,0.000755569476574614
"4243","Ross River virus","Onychogalea unguifera",62885,0.000731732828431633,0.0607238240861859,0.00143845920600445,0.000731732828431633
"4244","Ross River virus","Ovis aries",62889,0.0510727303618308,0.267898022290682,0.0033759684464304,0.00614185820991501
"4245","Ross River virus","Perameles gunnii",62894,0.000731732828431633,0.0607238240861859,0.00143845920600443,0.000731732828431633
"4246","Ross River virus","Perameles nasuta",62895,0.000841479695047555,0.0781652457875701,0.00150802207743757,0.000732988522463065
"4247","Ross River virus","Petaurus breviceps",62897,0.0022554391546002,0.141425667900985,0.00189885917874405,0.000739957377579485
"4248","Ross River virus","Phascolarctos cinereus",62900,0.000731732828431633,0.0607238240861859,0.00143845920600443,0.000731732828431633
"4249","Ross River virus","Potorous tridactylus",62912,0.000746526197933711,0.0668889757820651,0.00146096547349786,0.00073283750073018
"4250","Ross River virus","Pseudocheirus peregrinus",62914,0.000731732828431633,0.0607238240861859,0.00143845920600445,0.000731732828431633
"4251","Ross River virus","Pseudomys novaehollandiae",62915,0.000731732828431633,0.0591067268660664,0.00143292935069531,0.000731732828431633
"4252","Ross River virus","Pteropus alecto",62916,0.00613038685664686,0.269217282103447,0.0033955345600109,0.000809751713204804
"4253","Ross River virus","Pteropus poliocephalus",62921,0.00439927050841906,0.165305161466049,0.00211492531051499,0.000770586645144664
"4254","Ross River virus","Pteropus scapulatus",62925,0.00548248276121892,0.259099488015296,0.00324276426109127,0.000794132151601135
"4255","Ross River virus","Rattus lutreolus",62930,0.000731732828431633,0.0607238240861859,0.00143845920600445,0.000731732828431633
"4256","Ross River virus","Rattus sordidus",62932,0.000731732828431633,0.0607238240861859,0.00143845920600443,0.000731732828431633
"4257","Ross River virus","Sarcophilus harrisii",62947,0.00093400495459181,0.0548928914562536,0.00141938776254499,0.000733180320420947
"4258","Ross River virus","Sus scrofa",62956,0.0578068031432187,0.348107844364573,0.00478673745074182,0.00764630440444612
"4259","Ross River virus","Thylogale billardierii",62965,0.000731732828431633,0.0607238240861859,0.00143845920600449,0.000731732828431633
"4260","Ross River virus","Trichosurus vulpecula",62966,0.00162940762178532,0.129029267166344,0.00180959449180099,0.000739007767671228
"4261","Ross River virus","Vombatus ursinus",62975,0.000731732828431633,0.0607238240861859,0.00143845920600445,0.000731732828431633
"4262","Ross River virus","Wallabia bicolor",62979,0.000731732828431633,0.0607238240861859,0.00143845920600445,0.000731732828431633
"4263","Rotavirus A","Addax nasomaculatus",62985,0.00606506363302244,0.219413711893701,0.00643142030961863,0.00318786960887056
"4264","Rotavirus A","Aepyceros melampus",62986,0.0260317883957538,0.347630961667901,0.00687890242614159,0.00357265694830127
"4265","Rotavirus A","Ailuropoda melanoleuca",62988,0.00787632257114036,0.258611798447834,0.00654846636376666,0.00320895797602631
"4266","Rotavirus A","Bison bison",63020,0.0334461656791312,0.44602220649155,0.00735818120770937,0.00379422388200292
"4267","Rotavirus A","Bos taurus",63026,0.155661498286943,0.76868605592988,0.0097570183320016,0.0155291415526486
"4268","Rotavirus A","Bubalus bubalis",63029,0.0536232197190247,0.680500233726925,0.008976277036156,0.00474937342825368
"4269","Rotavirus A","Camelus bactrianus",63035,0.0165113243723261,0.428965360186393,0.00726065696022143,0.0033195737159688
"4270","Rotavirus A","Camelus dromedarius",63036,0.0479804890219788,0.639686493668432,0.0086397183101633,0.00441811590923358
"4271","Rotavirus A","Canis lupus",63040,0.0373242870469662,0.641557415023948,0.00865945004308821,0.00393707888376056
"4272","Rotavirus A","Canis lupus familiaris",63041,0.0708130543179826,0.86545377807466,0.0107281354600166,0.00575719288385033
"4273","Rotavirus A","Capra hircus",63045,0.0976330008295436,0.59840481152297,0.00833099260367853,0.00813051296500575
"4274","Rotavirus A","Cebuella pygmaea",63056,0.00409741503918864,0.251311001716834,0.00652227553236151,0.00317991728932173
"4275","Rotavirus A","Cervus elaphus",63088,0.0669454042896269,0.601823383193233,0.00836509198458946,0.00555879143399447
"4276","Rotavirus A","Chlorocebus aethiops",63094,0.0216734794541911,0.418407061093608,0.00722079717161384,0.00350370464186016
"4277","Rotavirus A","Chlorocebus pygerythrus",63095,0.0152137281491845,0.373205691253445,0.00699940061661164,0.00334017125553944
"4278","Rotavirus A","Connochaetes gnou",63102,0.0120846469091981,0.250337780044847,0.0065206441881569,0.00325807343923517
"4279","Rotavirus A","Eidolon helvum",63126,0.0151186098069408,0.579513085128037,0.0081924722783443,0.00331733707302826
"4280","Rotavirus A","Equus caballus",63141,0.111250254490713,0.724730859591912,0.00940481178049113,0.00943235076424173
"4281","Rotavirus A","Felis catus",63155,0.0473741757044309,0.700394195735687,0.0091457907754795,0.00440157964539736
"4282","Rotavirus A","Giraffa camelopardalis",63172,0.033295620868029,0.612029064139738,0.00842575517594157,0.00379595157637117
"4283","Rotavirus A","Gorilla beringei",63176,0.00912904159207984,0.458884727783724,0.0074732519221688,0.0032415098996896
"4284","Rotavirus A","Gorilla gorilla",63177,0.0215843035263051,0.458792942621218,0.00747864987095559,0.0034917818384794
"4285","Rotavirus A","Hippotragus niger",63196,0.0294533477635341,0.426723245175726,0.00725534957628488,0.0036484057138933
"4286","Rotavirus A","Homo sapiens",63197,0.288511138774566,0.852869881491127,0.0106402455894595,0.0368491336284824
"4287","Rotavirus A","Kobus kob",63209,0.00704532984663618,0.208274034736785,0.0064030065421794,0.00319795634261695
"4288","Rotavirus A","Lama glama",63211,0.0324336089473238,0.672620709470073,0.00889735986935358,0.00372172319824688
"4289","Rotavirus A","Lama glama guanicoe",63212,0.00317327633593628,0.164447473453443,0.00630434370095073,0.00317327633593628
"4290","Rotavirus A","Lepus europaeus",63227,0.0129960022513221,0.534097338526827,0.00787594328472707,0.00327082028983328
"4291","Rotavirus A","Lycaon pictus",63238,0.0256632860127515,0.42201734709198,0.00723167814975983,0.00353591310534036
"4292","Rotavirus A","Macaca fascicularis",63246,0.0345546586497053,0.713242430959331,0.00926470003305258,0.00387294855391431
"4293","Rotavirus A","Macaca mulatta",63249,0.0474800976621976,0.687611437064301,0.00904678096113087,0.00443212965221142
"4294","Rotavirus A","Macaca nemestrina",63250,0.0214433017057869,0.507341198862424,0.00771973332374182,0.00345669745921296
"4295","Rotavirus A","Macropus rufus",63266,0.00663411238128888,0.407428468762893,0.00715284788616144,0.00321743903271424
"4296","Rotavirus A","Mephitis mephitis",63284,0.0330915179733741,0.559287164166811,0.0080514603644547,0.00374464531633239
"4297","Rotavirus A","Mus musculus",63314,0.0659814228667642,0.680350235922334,0.00898100154856429,0.00549695260382069
"4298","Rotavirus A","Nanger granti",63338,0.0168547192896214,0.288518179422659,0.00665184594548113,0.00333890203978471
"4299","Rotavirus A","Nyctereutes procyonoides",63347,0.0179265035259992,0.460137797036188,0.0074374524954951,0.00334579567717228
"4300","Rotavirus A","Okapia johnstoni",63353,0.00545744394798331,0.321008011008991,0.00676406401902602,0.00318438656039244
"4301","Rotavirus A","Oryctolagus cuniculus",63361,0.0313338728571479,0.728595599801137,0.0093828270413594,0.00372224983320345
"4302","Rotavirus A","Ovis aries",63372,0.106368067037368,0.575188093624023,0.00816974505405765,0.00905416217366253
"4303","Rotavirus A","Paguma larvata",63377,0.00913977639981852,0.395317901701857,0.00709818703368992,0.00322115196378695
"4304","Rotavirus A","Petaurus breviceps",63398,0.00469698266210484,0.303646736970708,0.00669958789573938,0.0031815860370163
"4305","Rotavirus A","Pongo pygmaeus",63421,0.0196415018851468,0.611552841039038,0.00843898309075819,0.0034126560012897
"4306","Rotavirus A","Procyon lotor",63427,0.0475723346907892,0.700437003056786,0.00913458612036822,0.00433879595603645
"4307","Rotavirus A","Rattus norvegicus",63457,0.0418662664340276,0.570848759764316,0.00812871293892559,0.00413139453720617
"4308","Rotavirus A","Rhinolophus hipposideros",63472,0.00445505166565427,0.328794951569812,0.00680073774942058,0.00318083285914733
"4309","Rotavirus A","Saiga tatarica",63494,0.00561144304978022,0.228294115248081,0.00645626855809947,0.00318520155177857
"4310","Rotavirus A","Sciurus carolinensis",63499,0.0306985856774983,0.584255437403119,0.00822447225307477,0.0036743234221396
"4311","Rotavirus A","Sciurus vulgaris",63502,0.0123224988943687,0.463387018306115,0.00745126178912059,0.0032624778668673
"4312","Rotavirus A","Semnopithecus entellus",63505,0.0116527093338961,0.608762921873968,0.00840578163083905,0.00325850661804945
"4313","Rotavirus A","Speothos venaticus",63509,0.0120146568339679,0.297894852236006,0.00667807698439282,0.00324422606680414
"4314","Rotavirus A","Sus scrofa",63515,0.120382286088403,0.747401886970148,0.00958148807645731,0.0106047962598301
"4315","Rotavirus A","Tamiasciurus hudsonicus",63524,0.012174017716504,0.498979414775034,0.00765863148243218,0.00325581889470947
"4316","Rotavirus A","Tragelaphus angasii",63536,0.016818449643616,0.337409511194169,0.00683451725537482,0.00333006906326153
"4317","Rotavirus A","Tragelaphus spekii",63541,0.0109819783311833,0.235430722079532,0.00647712492351202,0.00323945641126595
"4318","Rotavirus A","Tragelaphus strepsiceros",63542,0.032808192346751,0.377850269442225,0.00701536471602299,0.00377755519621156
"4319","Rotavirus A","Tragulus javanicus",63543,0.00567312056436836,0.193154826349452,0.00636652971809351,0.00318586136830671
"4320","Rotavirus A","Ursus arctos",63552,0.0279407784682359,0.508703749956323,0.00772524467755575,0.00359451749774198
"4321","Rotavirus A","Vicugna pacos",63559,0.0229933073978263,0.433761467771725,0.00729306982992756,0.00348516148456014
"4322","Rotavirus A","Vicugna vicugna",63560,0.00735557712876345,0.290059445274267,0.00665569656770992,0.00320012286155746
"4323","Rotavirus A","Vulpes vulpes",63565,0.0346968802749846,0.578493365701909,0.00818090451895181,0.00381439534010582
"4324","Rotavirus B","Bos taurus",63589,0.0573106865142166,0.311610606586362,0.00465614104906931,0.0114874610782368
"4325","Rotavirus B","Capra hircus",63598,0.0359440603190062,0.24258185102278,0.00321798675239987,0.00477886528246339
"4326","Rotavirus B","Homo sapiens",63631,0.106263213017579,0.345737117332244,0.00550592239236847,0.0379114920484213
"4327","Rotavirus B","Ovis aries",63683,0.0391600194162473,0.233170238191214,0.00305108228612022,0.00559578016645258
"4328","Rotavirus B","Rattus rattus",63714,0.0137297136660737,0.303061224390438,0.00445771900952052,0.0010633506808083
"4329","Rotavirus B","Sus scrofa",63737,0.0443238177109786,0.302982412086065,0.00446007834146334,0.00703744433301087
"4330","Rotavirus C","Bos taurus",63768,0.0482083138312317,0.243004857673378,0.0042597047104582,0.0113412396011889
"4331","Rotavirus C","Capra hircus",63774,0.0302346376588026,0.189173818015074,0.00282164543956712,0.00464041444329914
"4332","Rotavirus C","Homo sapiens",63794,0.0893981674406218,0.269617905212226,0.0051061547761973,0.0380189539177035
"4333","Rotavirus C","Mustela putorius",63816,0.00485679128300644,0.11849817342082,0.00147841581689184,0.000413938368491941
"4334","Rotavirus C","Sus scrofa",63867,0.0372849393225471,0.236276289607318,0.00406283413001565,0.00690063164228855
"4335","Rotavirus H","Homo sapiens",63908,0.053954965284275,0.220557083246547,0.00490107274345142,0.0380901135627152
"4336","Rotavirus H","Sus scrofa",63960,0.0224898949976465,0.193282449973368,0.00385890608968817,0.00669327422474202
"4337","Rousettus bat coronavirus HKU9","Rousettus leschenaultii",64003,0.000187876853138373,0.0733802613978337,0.00252371638925147,0.000187876853138373
"4338","Royal Farm virus","Bos taurus",64018,0.0185478420736252,0.243477254928906,0.00425970677431564,0.0111461546986825
"4339","Royal Farm virus","Bubalus bubalis",64019,0.00639032866412113,0.21554486075057,0.00347150535446675,0.00135983998760373
"4340","Royal Farm virus","Rattus rattus",64100,0.00444198775435308,0.236797186714267,0.00406274075339699,0.000678946356603829
"4341","Royal Farm virus","Tatera indica",64113,0.00169099864776205,0.20143380796288,0.00310791066025629,0.000135780615268978
"4342","Rubella virus","Homo sapiens",64123,0.0380865773315622,0.0291789496658434,0.00448936382910763,0.0380865773315622
"4343","Rupicapra rupicapra gammaherpesvirus 1","Rupicapra rupicapra",64142,0.000103960096885335,0.0111748258798126,0.000451136259370653,0.000103960096885335
"4344","SFTS phlebovirus","Bos taurus",64158,0.0470927602292708,0.233827982221185,0.00421409594076458,0.0113126909350258
"4345","SFTS phlebovirus","Capra hircus",64164,0.029534887651186,0.18202982680699,0.00277613583804973,0.00462033733151564
"4346","SFTS phlebovirus","Homo sapiens",64184,0.0873318222904969,0.259436010251346,0.00506031019019021,0.0379828241989917
"4347","SFTS phlebovirus","Sus scrofa",64250,0.0364222445397453,0.227353512907326,0.00401699996456906,0.00687760287792956
"4348","Saaremaa hantavirus","Apodemus agrarius",64260,0.00177921787622379,0.0379017945476927,0.00107522214934935,0.000134783016583002
"4349","Saaremaa hantavirus","Homo sapiens",64271,0.0397896193133783,0.0793780025308372,0.00453740313148675,0.0381389918355214
"4350","Saboya virus","Arvicanthis niloticus",64298,0.000413917407384846,0.157378796178337,0.00210597044909566,5.81729192591141e-05
"4351","Saboya virus","Cricetomys gambianus",64313,0.000168934296463247,0.11388079693434,0.00140555070160341,1.34256559352978e-05
"4352","Saboya virus","Gerbilliscus kempi",64327,3.01441460013053e-05,0.0359094014471321,0.00071354006242863,4.90021840301137e-06
"4353","Saboya virus","Mus musculus",64357,0.00251873674455311,0.219235291232254,0.0034935475831929,0.00200278502740183
"4354","Saboya virus","Nycteris gambiensis",64367,5.63247427468518e-05,0.0344745163370456,0.000707411182374634,5.55545296422273e-06
"4355","Saguinine gammaherpesvirus 1","Callithrix jacchus",64421,0.000211790649336373,0.073010121091249,0.00170026469027651,0.000181409504134521
"4356","Saguinine gammaherpesvirus 1","Saguinus midas",64467,3.59131991553757e-05,0.0338386516643158,0.00046592428810522,5.53036496390565e-06
"4357","Saimiriine alphaherpesvirus 1","Aotus trivirgatus",64472,0.00164759294844226,0.0640947495529844,0.00204480975619241,0.000124305066995499
"4358","Saimiriine alphaherpesvirus 1","Homo sapiens",64487,0.0407775662715736,0.0967894656683433,0.00456426327046103,0.0381943901304971
"4359","Saimiriine alphaherpesvirus 1","Saimiri sciureus",64507,0.00123355243702282,0.0510342454395561,0.00132501604692754,9.74759679421128e-05
"4360","Saimiriine betaherpesvirus 4","Saimiri sciureus",64518,3.48652627453583e-05,0.0130477357263613,0.00125094638643144,3.48652627453583e-05
"4361","Saimiriine gammaherpesvirus 2","Aotus trivirgatus",64519,0.00164759294844226,0.0630647592084287,0.00204223392587788,0.0001243050669955
"4362","Saimiriine gammaherpesvirus 2","Homo sapiens",64533,0.0407775662715736,0.0952340775002269,0.00456157734702843,0.0381943901304971
"4363","Saimiriine gammaherpesvirus 2","Saimiri sciureus",64553,0.00123355243702282,0.0502141348936685,0.00132245953110319,9.74759679421137e-05
"4364","Saint Louis encephalitis virus","Akodon montensis",64567,0.00281697456366869,0.159887828384956,0.00346764188919094,0.00165854226433274
"4365","Saint Louis encephalitis virus","Alces alces",64570,0.0174640682290095,0.306414186217953,0.00428536619357012,0.00195525142897114
"4366","Saint Louis encephalitis virus","Alouatta belzebul",64571,0.00445917250280484,0.201539130275452,0.00366017366192609,0.00167318444866637
"4367","Saint Louis encephalitis virus","Alouatta caraya",64572,0.00405146224715802,0.204385300273667,0.00366091665790871,0.00166737589629263
"4368","Saint Louis encephalitis virus","Alouatta pigra",64575,0.00485887408652587,0.220054003915714,0.00375564107654444,0.00167411431260846
"4369","Saint Louis encephalitis virus","Ammospermophilus nelsoni",64577,0.0038396965982029,0.205029078171771,0.00366589187534261,0.00166610319143416
"4370","Saint Louis encephalitis virus","Anoura geoffroyi",64579,0.00908892084974487,0.226316878911478,0.00377644686828502,0.00173964618556555
"4371","Saint Louis encephalitis virus","Antilocapra americana",64580,0.0150739636587998,0.229582892963498,0.00379316513648292,0.0018812855416104
"4372","Saint Louis encephalitis virus","Artibeus jamaicensis",64584,0.0173203556985089,0.308148953336211,0.00430192645561811,0.00196446662055327
"4373","Saint Louis encephalitis virus","Artibeus lituratus",64585,0.0172701070086098,0.302255842181202,0.00425877288962645,0.00196642422651312
"4374","Saint Louis encephalitis virus","Ateles paniscus",64588,0.0039824757930087,0.175287616963342,0.00353015087993339,0.00166983432265581
"4375","Saint Louis encephalitis virus","Bradypus tridactylus",64600,0.0039944598522976,0.179407286439986,0.0035578424284855,0.00166982692962689
"4376","Saint Louis encephalitis virus","Bradypus variegatus",64601,0.00403156861912579,0.200536780800212,0.00365604891273338,0.00166738625260185
"4377","Saint Louis encephalitis virus","Calomys musculinus",64607,0.0021100342744992,0.136322081476624,0.00338470194960697,0.0016562190557955
"4378","Saint Louis encephalitis virus","Canis latrans",64613,0.0222206152300675,0.322637063069493,0.00440716620154413,0.00215091748426265
"4379","Saint Louis encephalitis virus","Canis lupus familiaris",64614,0.0510651772690822,0.621174554144343,0.00778052218856295,0.00421456961895316
"4380","Saint Louis encephalitis virus","Carollia perspicillata",64621,0.0170809234209818,0.278753835323466,0.00409473302042407,0.00195577680042569
"4381","Saint Louis encephalitis virus","Choloepus hoffmanni",64645,0.00427815967201052,0.215141414510935,0.00372939337443073,0.00166926037103366
"4382","Saint Louis encephalitis virus","Dasypus novemcinctus",64666,0.00757106662958853,0.264567236152279,0.00400196552975984,0.001711209324544
"4383","Saint Louis encephalitis virus","Dermanura phaeotis",64669,0.0111035269009612,0.230846056837471,0.00380113885872499,0.00177131723795267
"4384","Saint Louis encephalitis virus","Didelphis marsupialis",64674,0.0120384444019786,0.349461427822776,0.00462787503121154,0.00181169600948072
"4385","Saint Louis encephalitis virus","Didelphis virginiana",64675,0.0121726072880205,0.356425686360902,0.00468250814320859,0.00179382371530266
"4386","Saint Louis encephalitis virus","Dipodomys heermanni",64677,0.00200823974833518,0.12102906240475,0.00333770784555569,0.00165356044206458
"4387","Saint Louis encephalitis virus","Dipodomys nitratoides",64680,0.00200823974833518,0.12102906240475,0.00333770784555595,0.00165356044206458
"4388","Saint Louis encephalitis virus","Eptesicus fuscus",64688,0.010985775015223,0.299687498694209,0.00423598380573315,0.00176703998362054
"4389","Saint Louis encephalitis virus","Equus caballus",64690,0.0802247382896971,0.520171475342287,0.00642392978040651,0.00796451835070043
"4390","Saint Louis encephalitis virus","Glossophaga soricina",64720,0.0141349301157791,0.265242229472088,0.004007354878095,0.00185238975739931
"4391","Saint Louis encephalitis virus","Homo sapiens",64729,0.208128943443074,0.612142533546935,0.00767239787628871,0.0406250439734639
"4392","Saint Louis encephalitis virus","Lepus americanus",64745,0.00818743039830804,0.267041948099203,0.00401682476820231,0.00171621531271802
"4393","Saint Louis encephalitis virus","Lepus californicus",64746,0.0152166095164552,0.357336491072935,0.00469146281248711,0.00188540466391822
"4394","Saint Louis encephalitis virus","Marmota flaviventris",64768,0.00325454578460425,0.185403135145499,0.00358546144573427,0.00166064152038694
"4395","Saint Louis encephalitis virus","Mephitis mephitis",64778,0.0238644339332685,0.401425198712348,0.00508814006509267,0.00221766380793475
"4396","Saint Louis encephalitis virus","Microtus californicus",64788,0.00332643048029171,0.1988766993599,0.00363735305570934,0.00166822049102077
"4397","Saint Louis encephalitis virus","Molossus molossus",64795,0.00891518513531927,0.210589769416846,0.00370508898188801,0.00173191355910403
"4398","Saint Louis encephalitis virus","Molossus rufus",64796,0.00950334060913951,0.212674777697098,0.00371594818290136,0.00174684100197535
"4399","Saint Louis encephalitis virus","Mus musculus",64801,0.0475910378671925,0.488317533723443,0.00601806315423842,0.00395357926125469
"4400","Saint Louis encephalitis virus","Myotis lucifugus",64808,0.00960716910111312,0.250692151632767,0.00391203149185096,0.00173756127340034
"4401","Saint Louis encephalitis virus","Natalus tumidirostris",64815,0.00356211302600823,0.158316055636168,0.00346435269297588,0.00166748270009077
"4402","Saint Louis encephalitis virus","Neotoma fuscipes",64828,0.00299377708627758,0.179450999432434,0.00354797371960086,0.00165938364675793
"4403","Saint Louis encephalitis virus","Odocoileus hemionus",64835,0.0254995033757742,0.27918680007518,0.00409834894000155,0.00231485996623781
"4404","Saint Louis encephalitis virus","Odocoileus virginianus",64836,0.032219463749588,0.350555248484823,0.00463299655898425,0.00269304840060759
"4405","Saint Louis encephalitis virus","Oligoryzomys nigripes",64842,0.00450038791925235,0.251772329765299,0.00391863296985898,0.00167244926193917
"4406","Saint Louis encephalitis virus","Onychomys torridus",64844,0.00200823974833518,0.12102906240475,0.00333770784555584,0.00165356044206458
"4407","Saint Louis encephalitis virus","Orcinus orca",64845,0.00422802751908572,0.240425403325774,0.00385151510232065,0.00166391525140971
"4408","Saint Louis encephalitis virus","Oryzomys palustris",64851,0.00745505522747963,0.292629318878738,0.00418564528203863,0.00171069281494205
"4409","Saint Louis encephalitis virus","Otospermophilus beecheyi",64855,0.00472168083675051,0.240904695754464,0.00385762867978662,0.0016771580062732
"4410","Saint Louis encephalitis virus","Peromyscus gossypinus",64877,0.00784011993672262,0.274765400201795,0.004065669775835,0.00171400366288584
"4411","Saint Louis encephalitis virus","Peromyscus leucopus",64878,0.0133647964955844,0.347973852427685,0.00461171112527281,0.00183668659900796
"4412","Saint Louis encephalitis virus","Peromyscus maniculatus",64879,0.0132042632607168,0.402940193580935,0.00512593689610075,0.00184113013853142
"4413","Saint Louis encephalitis virus","Phyllostomus hastatus",64889,0.0121856069629667,0.276827506406543,0.00408130505035759,0.00181009295265677
"4414","Saint Louis encephalitis virus","Procyon lotor",64899,0.0343072658556672,0.502734697221998,0.0061826879381614,0.00281967367869659
"4415","Saint Louis encephalitis virus","Proechimys semispinosus",64904,0.00787450620096635,0.258909595745947,0.00396500387657317,0.00171684936439476
"4416","Saint Louis encephalitis virus","Pteronotus davyi",64907,0.00852372662514771,0.194104205581256,0.00362465260737735,0.00172635853467574
"4417","Saint Louis encephalitis virus","Pteronotus parnellii",64908,0.0091488542153567,0.20943790100075,0.00369952339536825,0.00174131076824678
"4418","Saint Louis encephalitis virus","Rattus norvegicus",64915,0.0301935401123704,0.409723468559242,0.00516974602314907,0.00257508717226024
"4419","Saint Louis encephalitis virus","Rattus rattus",64917,0.0268901277421315,0.536583017610812,0.00661029608194075,0.00239015991329138
"4420","Saint Louis encephalitis virus","Reithrodontomys megalotis",64921,0.00451483007628281,0.220844793552201,0.0037459001762859,0.00167350516923479
"4421","Saint Louis encephalitis virus","Rhinophylla pumilio",64924,0.00165042411852162,0.108051766395652,0.00330243261244682,0.00165042411852162
"4422","Saint Louis encephalitis virus","Sapajus apella",64934,0.0142226535806252,0.386900537608491,0.004953703639827,0.00185612042370834
"4423","Saint Louis encephalitis virus","Sapajus cay",64935,0.00165042411852162,0.108051766395652,0.00330243261244667,0.00165042411852162
"4424","Saint Louis encephalitis virus","Sapajus nigritus",64936,0.0025865787368493,0.165453424364959,0.00348973388224358,0.00165545757912107
"4425","Saint Louis encephalitis virus","Sciurus carolinensis",64938,0.0221393355237055,0.419346035605361,0.00526769458812371,0.00214493833475698
"4426","Saint Louis encephalitis virus","Sigmodon hispidus",64947,0.0224726043685717,0.456654207077047,0.00565855427422085,0.00217291141194813
"4427","Saint Louis encephalitis virus","Sturnira lilium",64954,0.013899685818284,0.241640379253096,0.00386246676979848,0.00185101485220209
"4428","Saint Louis encephalitis virus","Sturnira tildae",64956,0.00165042411852162,0.108051766395652,0.00330243261244691,0.00165042411852162
"4429","Saint Louis encephalitis virus","Sylvilagus audubonii",64959,0.0116896282599045,0.361157666296356,0.00472463819957009,0.00179124504994557
"4430","Saint Louis encephalitis virus","Sylvilagus nuttallii",64962,0.0044181285928601,0.204973612421377,0.00366507118224149,0.00166789562082469
"4431","Saint Louis encephalitis virus","Tadarida brasiliensis",64964,0.0108026027008765,0.278576575701076,0.00408886687706794,0.0017626807237735
"4432","Saint Louis encephalitis virus","Tamandua tetradactyla",64966,0.00485887408652587,0.220054003915714,0.00375564107654436,0.00167411431260846
"4433","Saint Louis encephalitis virus","Thomomys talpoides",64972,0.00165042411852162,0.108051766395652,0.00330243261244685,0.00165042411852162
"4434","Saint Louis encephalitis virus","Tolypeutes matacus",64973,0.00303120248917091,0.144207653369948,0.003410978656813,0.00165716827369069
"4435","Saint Louis encephalitis virus","Urocyon cinereoargenteus",64986,0.0193502632324609,0.327443017856661,0.00444510203677695,0.00202727644829342
"4436","Saint Louis encephalitis virus","Ursus americanus",64989,0.0270581065732049,0.327460754621434,0.00444578446344851,0.00238916164912481
"4437","Saint Louis encephalitis virus","Vulpes vulpes",64997,0.0250211572490006,0.415210341232509,0.00522038383339851,0.00227288102963353
"4438","Sakobuvirus A","Arctocephalus australis",65006,7.07292587041066e-05,0.0374161895402906,0.000489306416083565,5.89889326312783e-06
