"","virus","host","importance_trefle","importance_clover","f_norm_G_trefle","f_norm_G_clover","G_pq_trefle","G_pq_clover","importance_trefle_nrmlz","importance_clover_nrmlz","f_norm_G_trefle_nrmlz","f_norm_G_clover_nrmlz","G_pq_trefle_nrmlz","G_pq_clover_nrmlz","z_score_G_trefle","z_score_G_clover","z_score_I_trefle","z_score_I_clover"
"73547","Torque teno virus 1","Sus scrofa",8.13395839935124e+63,32523936.9421889,-4.37364360224616e+67,-32436145.002346,3.09361501235212e+66,32523936.9421889,-4.40931282232743e-07,0.0231540464376501,-0.00811657765652285,-0.00293531712198813,0.0264919269530335,0.0231540464376501,-0.259412937536388,2.42657365079603,-0.262587983850367,232.111208657316
"73637","Torque teno virus 14","Pan troglodytes",1.01367136117337e+62,1502380.09580968,-2.20653409138138e+67,-1488415.4201622,7.52477816266427e+64,1502380.09580968,7.82870474436842e-09,0.00106955620308854,-0.00407331383286191,-0.000262383755531559,0.000644378413691231,0.00106955620308854,-0.695646574852218,-0.123004319284182,-0.640464330565604,50.3968463357632
"73782","Torque teno virus 2","Pan troglodytes",5.70592933456082e+63,1587557.71320308,-5.21040665661207e+67,-15317926.3476181,1.76683144080188e+66,8468216.93604229,1.11552845495806e-06,0.00112746672089338,-0.00913338873664316,-0.00210670351614262,0.0151301210012097,0.00602859022048092,-0.451168141295718,0.449498996361085,-0.441018143611139,49.3738383344191
"73816","Torque teno virus 2","Sus scrofa",9.17318942258418e+63,32617181.3954068,-5.69910611696049e+67,-46249324.2141647,2.59302117886501e+66,39489773.7824216,1.94998971621979e-06,0.0232116988031561,-0.0102501763606426,-0.00477974601153264,0.0222051313378944,0.0281130804550425,-0.331761943507894,2.9990769664413,-0.321677741546959,230.126663453771
"73897","Torque teno virus 23","Pan troglodytes",1.00773447618883e+63,1502380.09580968,-2.20653409133541e+67,-1488415.42016602,7.61853017087432e+65,1502380.09580968,-7.99413420087339e-08,0.00106955620308854,-0.00407331383300402,-0.000262383755528006,0.00652406792604845,0.00106955620308854,-0.596414017522485,-0.123004319284182,-0.55303052391827,50.3968463357631
"73931","Torque teno virus 25","Macaca fuscata",1.94504470864422e+56,647418.72604466,-5.61402004115163e+66,-644320.926113129,5.59050102239069e+59,647418.72604466,3.46161314656511e-14,0.000460902481581108,-0.000891701854413895,-0.000120085565722405,4.78738123925215e-09,0.000460902481581108,-0.706521782238626,-0.193271285072423,-0.426373520676047,33.0210741642134
"73944","Torque teno virus 26","Macaca fuscata",4.79557716882288e+54,647418.72604466,-5.61402004068575e+66,-644320.926116943,1.43602121800825e+58,647418.72604466,-8.29415380409472e-16,0.000460902481581108,-0.000891701854470739,-0.000120085565722405,1.22972538789034e-10,0.000460902481581108,-0.706521860960675,-0.193271285072423,-0.4263735665382,33.0210741642132
"74028","Torque teno virus 4","Pan troglodytes",3.33746619763615e+62,1502380.09580968,-2.20653409133602e+67,-1488415.4201622,2.49945204915557e+65,1502380.09580968,6.44844751814672e-10,0.00106955620308854,-0.00407331383308929,-0.000262383755531559,0.00214038595120777,0.00106955620308854,-0.670398191681589,-0.123004319284182,-0.618047566473125,50.3968463357632
"74091","Torque teno zalophus virus 1","Zalophus californianus",2.32737968964931e+62,65017.3541458448,-4.86861605548107e+65,-64711.9126167297,7.89977858086959e+66,65017.3541458448,-1.23563114184932e-08,4.62863656334686e-05,-6.36801018458755e-05,-1.10280769991533e-05,0.0676491277272466,4.62863656334686e-05,0.435204401827345,-0.241137280802132,0.0132458674323489,10.4529880950245
"74092","Tree shrew mastadenovirus A","Tupaia belangeri",12691041943185127424,2.30254445743307,0,0,4345277923770061824,2.30254445743307,2.51786159545046e-50,1.63919950364321e-09,0,0,6.08643488646725e-49,1.63919950364327e-09,-0.706521863036104,-0.246480692291999,7.91652890732088,914.703802088684
"74093","Tree shrew mastadenovirus A","Tupaia glis",-19947167887210811392,1.40853789484617,6.12998216346356e+54,0,-19947167887210811392,1.40853789484617,4.00617054405404e-49,1.00274920236219e-09,1.70530256582424e-13,0,4.00617054405404e-49,1.00274920236225e-09,-0.706521863036104,-0.246480765767984,0.232808583761957,974.880591663412
"74105","Trubanaman virus","Bos taurus",4.376675568952e+64,64491254.2492088,-7.422896814742e+67,-434264084.487206,9.60889880305308e+66,249900638.378279,4.6939705428406e-06,0.041337598744531,-0.0127601445776975,0.227968750393062,0.0822850432821081,0.177906229374815,0.682217331050654,20.2921776220824,0.663317976000947,210.047956306962
"74114","Trubanaman virus","Capra hircus",2.09668059579644e+64,29138123.0353994,-5.78700969515014e+67,-299274938.547195,5.71787613847714e+66,164457885.273379,7.44373158259592e-06,0.0193280817638472,-0.00873390467097579,0.0161073030831727,0.0489645791031571,0.117078861622011,0.119861977941972,13.2698685194791,0.140312208973704,138.80872916321
"74133","Trubanaman virus","Equus caballus",2.68949656612229e+64,29415013.6933662,-6.93931800123909e+67,-300372593.120495,6.16036341192901e+66,165136117.125701,8.53402818887933e-06,0.0195417091943213,-0.0119637568340636,0.0119725665014183,0.0527537837970603,0.117561700210466,0.183813054139377,13.3256105635632,0.196565113393848,139.587575539551
"74167","Trubanaman virus","Macropus fuliginosus",4.84925747810398e+63,1893111.60979094,-2.7883146907845e+67,-6390626.67403412,2.88623768084894e+66,4146319.23069074,6.38287226094325e-08,0.00134720293989787,-0.00645438335763515,0.000554967361583891,0.0247160676117898,0.00295179726191763,-0.289384428976394,0.0942938971111849,-0.288928121949415,55.5374550312913
"74206","Trubanaman virus","Oryctolagus cuniculus",3.72605257609244e+64,4558340.11613347,-7.04651144292573e+67,-98493071.9442253,8.61087651213214e+66,51574200.7601144,4.02606946810213e-06,0.0030946579025217,-0.0117165783539122,0.000629800651417156,0.073738558498769,0.0367160790376323,0.537976799395372,3.99226338051919,0.523602206616318,60.3708880585935
"74209","Trubanaman virus","Ovis aries",1.66123718001e+64,34093001.13129,-5.55553505259522e+67,-322946498.813168,4.83064571046369e+66,178809398.746097,2.62737022858894e-06,0.0226245545998081,-0.00826262579823833,0.0190653279434496,0.0413668516562728,0.127295816906008,-0.00836620874443125,14.449380649336,-0.00525661603160662,150.390572369061
"74252","Trubanaman virus","Setonix brachyurus",3.31008114155167e+63,1876281.8478669,-1.90489390599526e+67,-4053294.9288063,2.88623768084894e+66,2967743.6499322,1.85341013266005e-08,0.00133556964894168,-0.00440066190856214,0.000575523123707455,0.0247160676117898,0.00211276003909712,-0.289384428976394,-0.00257004661855048,-0.284602125021693,55.8133628268429
"74258","Trubanaman virus","Sus scrofa",1.45866556321417e+64,36624767.4035086,-7.19850192715492e+67,-333961868.09314,3.3035324748429e+66,185595096.257785,1.52941201206694e-06,0.0243484613066085,-0.0124290956974562,0.0155141532609964,0.0282895385046544,0.132126608319013,-0.229074330203822,15.0070788001123,-0.227131336012938,156.135427495165
"74281","Trubanaman virus","Vulpes vulpes",1.31715462749572e+64,5090015.01472058,-5.59554161387282e+67,-107969751.605221,3.82069547605938e+66,56571221.1569746,1.55957040126609e-06,0.00345011897988055,-0.00832893524588485,-0.00239014290747797,0.0327182228743433,0.0402734971486207,-0.154330642686511,4.40295499032352,-0.150261947190979,62.7669740976868
"74294","Tula orthohantavirus","Apodemus uralensis",2.00134261409246e+62,6639.57174650442,-1.63384083890419e+66,-6608.84635925293,2.02689270000217e+66,6639.57174650442,-3.04039903670228e-09,4.72676333181719e-06,-0.000292184785109839,-1.40047857577486e-06,0.0173571349814689,4.72676333181719e-06,-0.413582433409998,-0.245935193063098,-0.188251547840521,3.32865722766156
"74295","Tula orthohantavirus","Arvicola amphibius",2.12982630789211e+62,6676.90381786156,-2.99858964391919e+66,-20212.8109207153,1.17634211343946e+66,13479.4500739784,-5.30043482889486e-09,4.75333718403131e-06,-0.000530329871452295,-4.13013272471119e-06,0.0100735124495407,9.59612649359283e-06,-0.536509416025093,-0.24537304193741,-0.351661600138643,3.32632548795505
"74330","Tula orthohantavirus","Lagurus lagurus",2.09772952639239e+62,6639.57174650442,-1.63384083890113e+66,-6608.84635925293,2.1057427279544e+66,6639.57174650442,1.27116243885117e-08,4.72676333181719e-06,-0.000292184785109839,-1.40047858288028e-06,0.0180323609460491,4.72676333181719e-06,-0.402186525666927,-0.245935193063098,-0.182770985910576,3.32865722766142
"74332","Tula orthohantavirus","Lasiopodomys gregalis",2.04670767020727e+63,66435.2605644529,-1.61391839273796e+67,-879904.039642334,2.1057427279544e+66,473799.998102229,-4.45010455773359e-07,4.72865643377912e-05,-0.000180780480036447,-0.00012383958538642,0.0180323609460491,0.000337301944033323,-0.402186525666927,-0.207540539389587,-0.39126721867117,10.3032844842315
"74350","Tula orthohantavirus","Microtus agrestis",3.49566614683405e+63,453579.152019895,-2.68184546858695e+67,-2122686.90583038,2.10582330431337e+66,1290148.29437077,3.30319125125406e-07,0.000322861616555218,-0.00229361880113288,-0.000318173542243727,0.0180330509553125,0.000918466714912572,-0.402174880258841,-0.140447077820726,-0.387496326108897,27.0894078428004
"74351","Tula orthohantavirus","Microtus arvalis",3.16816557684642e+63,541979.185006449,-2.50017639977864e+67,-2276925.26794434,2.1057427279544e+66,1411697.93471757,-4.99654720192283e-07,0.000385789704817509,-0.00190221485934217,-0.000356268054607867,0.0180323609460491,0.00100499885959333,-0.402186525666927,-0.130457241177968,-0.395025106645507,29.6305384706922
"74352","Tula orthohantavirus","Microtus gregalis",2.04670767020652e+63,66435.2605644508,-1.61391839273765e+67,-879904.039543152,2.1057427279544e+66,473799.998102229,-4.45010455773359e-07,4.72865643377906e-05,-0.000180780480064868,-0.000123839585366881,0.0180323609460491,0.000337301944033323,-0.402186525666927,-0.207540539389587,-0.391267218671152,10.3032844842389
"74354","Tula orthohantavirus","Microtus levis",9.09788026243852e+62,7400.50426967865,-7.1488258921638e+66,-104127.1525383,2.1057427279544e+66,55938.8825567159,-3.75734085691914e-07,5.26836479318708e-06,0.00150332772213346,-2.27142996234164e-05,0.0180323609460491,3.98233303271583e-05,-0.402186525666927,-0.241883415861705,-0.363233982824711,3.47065856050443
"74360","Tula orthohantavirus","Microtus subterraneus",2.91999683348513e+62,6819.27409101071,-2.34401133506211e+66,-50017.1508750916,2.06513398080009e+66,28451.9270502793,-1.00272296021942e-08,4.8546690652451e-06,-0.000411888045647402,-9.14610841462604e-06,0.0176846111585122,2.02551505782886e-05,-0.40805556018918,-0.244142494494374,-0.237887629255989,3.35100762336255
"74412","Tupaia narmovirus","Tupaia belangeri",4263116736567529472,2.07904281678635,0,0,2742403683630372352,2.07904281678635,7.56131310284698e-50,1.48008692832296e-09,0,0,5.94917402137856e-49,1.48008692832301e-09,-0.706521863036104,-0.246480710660995,2.58297220329613,936.474510891243
"74413","Tupaia tupavirus","Tupaia belangeri",820210819282769024,2.07904281678635,1.53249554086589e+55,0,820210819282769024,2.07904281678635,5.78456855900326e-49,1.48008692832296e-09,2.27373675443232e-13,0,5.78456855900326e-49,1.48008692832301e-09,-0.706521863036104,-0.246480710660995,0.367764908199567,936.474510892456
"74414","Tupaiid betaherpesvirus 1","Tupaia belangeri",546728877922681536,2.07904281678635,0,0,949275924022361984,2.07904281678635,6.17200978427788e-50,1.48008692832296e-09,0,0,5.79562094694842e-49,1.48008692832301e-09,-0.706521863036104,-0.246480710660995,0.338973599258727,936.474510894888
"74451","Turlock orthobunyavirus","Equus caballus",5.80417907235391e+64,25816151.0085022,-5.36116483045859e+67,-35646990.6262245,1.79056410444595e+67,30773737.1715306,-1.44543836122502e-07,0.0183739038144985,-0.0100671714509986,-0.00383559932667943,0.15333353785234,0.0219080654594857,1.88131530991742,2.28272945881665,1.78257945145199,205.561115284902
"74472","Turlock orthobunyavirus","Lepus californicus",3.54323557260397e+64,1039876.46226428,-3.72804942628794e+67,-10951517.0659447,1.56537664801405e+67,6003239.9806448,5.5265251763803e-08,0.000738861117143599,-0.00583632835360959,-0.0013790326228591,0.134049788508243,0.00427375374436612,1.55586006975576,0.246909198132748,1.47465212831081,40.370704739832
"74547","Tylonycteris bat coronavirus HKU4","Tylonycteris pachypus",2.63397671086325e+53,1.17520119364382,-4.53618680096303e+56,-8.7738037109375e-05,8.8986401653657e+66,1.17520119364382,5.55111512312578e-17,8.36634970101494e-10,1.13686837721616e-13,-1.24344978758018e-14,0.0762027997345928,8.36634970101542e-10,0.579566233530329,-0.246480784945297,0.641685523448578,1137.41577493581
"74548","Tyuleniy virus","Callorhinus ursinus",3.81767129185046e+62,29150.5976299559,-2.83751971171994e+66,-29062.3066673279,2.15526116223356e+66,29150.5976299559,6.25601489882832e-08,2.07525396574523e-05,-0.000236409092508438,-2.48355031651215e-06,0.0184564081330825,2.07525396574523e-05,-0.395029806471234,-0.244085072646493,-0.236072425614461,6.98830016803446
"74561","Uganda S virus","Arvicanthis niloticus",1.44353900633454e+63,252066.199577041,-1.79380209319463e+67,-1361961.32580185,1.30601717638237e+66,807970.509240039,1.60039704790588e-07,0.000179427803141913,-0.00251562523899906,-0.000166488363726458,0.011183974572784,0.000575200558420976,-0.51776795083792,-0.180075967651085,-0.481193606804665,20.3636169438212
"74567","Uganda S virus","Cercopithecus ascanius",6.75960506016064e+63,182700.48861221,-1.68193032331077e+67,-1182119.48127365,6.55387118514743e+66,684171.991435676,4.90622245746808e-07,0.000130050227929864,-0.00240084687064268,-0.000146981807786162,0.0561235564229137,0.00048706742019575,0.24068530131848,-0.190250633458015,0.211258039382041,17.392125173461
"74570","Uganda S virus","Cricetomys gambianus",3.90132687838722e+62,27438.2844187886,-1.30158379643657e+67,-464818.076450348,4.97014535716485e+65,246551.243567727,-4.22279139711268e-08,1.95303987508808e-05,-0.00137675417207106,-1.35385710375857e-05,0.00425614458238164,0.000175521768873634,-0.634690159952603,-0.226217500741286,-0.588091706465877,6.65402911035608
"74584","Uganda S virus","Mastomys natalensis",3.92290181960885e+63,313337.725643329,-1.94365809421582e+67,-1488880.72301102,3.34896896526032e+66,901979.191969314,-2.87601054378001e-07,0.000223044068814435,-0.00283079497245353,-0.000172675107807052,0.0286786302889696,0.000642126078825378,-0.222507559507438,-0.17234964792865,-0.219460685097038,22.7194385215225
"74613","Una virus","Alouatta caraya",8.4964104491864e+63,101086.794751088,-2.29654027680711e+67,-2320104.08927155,6.1342702993925e+66,1212541.68843804,-1.06351120931353e-06,7.19009944145244e-05,-0.00204058670379936,-0.000383372995869991,0.0525303374960388,0.000863217961945523,0.180041911491516,-0.146825355152152,0.152361270788808,12.6366462037093
"74637","Una virus","Dasyprocta fuliginosa",3.27557262275736e+61,56711.6654036354,-4.51260126408046e+65,-56578.0534248352,1.21651301774731e+66,56711.6654036354,-2.14357818648092e-09,4.03734805121005e-05,-0.000106749881240376,-9.58681531137984e-06,0.0104175128045661,4.03734805121005e-05,-0.530703661336898,-0.241819902926751,-0.0712482868902918,9.75093863285295
"74650","Una virus","Equus caballus",2.60855200189541e+64,25899431.4973071,-5.76643213740421e+67,-31590644.4101715,7.52021875601445e+66,28784081.3161932,-1.12865609547264e-06,0.0184355299798277,-0.0110256766746488,-0.00343407842867016,0.0643987972516638,0.0204916138118481,0.380348000893082,2.11920501799216,0.343590856538575,205.728114307711
"74689","Una virus","Mesocricetus auratus",5.08738042212738e+63,195698.746523347,-3.5602709895273e+67,-4042101.81632996,2.31217162725213e+66,2122040.45423657,6.94115450377425e-07,0.000139116107068032,-0.00501276962248198,-0.000533704032946503,0.0198000984632758,0.00151069728450467,-0.372352107683894,-0.0720761080857287,-0.360502763875513,17.3907337737542
"74759","Ungulate bocaparvovirus 1","Bos taurus",1.07295949810471e+62,59122206.8587607,-2.40819273601373e+67,-78003602.174221,7.47123174295246e+64,68685401.6285296,-1.54135146868128e-08,0.0420370574505846,-0.00400321347763111,0.0659606169417479,0.000639793008481023,0.0488976774774361,-0.695723963545013,5.39858676369977,-0.633859101500753,307.41092231124
"74785","Ungulate bocaparvovirus 1","Ovis canadensis",4.71974075633485e+61,1737597.80231484,-1.0699999616431e+67,-20874952.0566711,7.35000719135124e+64,11322581.2742883,-8.28383725298091e-09,0.00122705885991199,-0.000874726609623622,0.00817028039677226,0.000629412040089316,0.00806063463611222,-0.695899164980208,0.684091491876793,-0.630240490514578,50.6101527233965
"74869","Ungulate bocaparvovirus 2","Sus scrofa",5.92560421493169e+63,32523936.9421889,-3.86998685092616e+67,-32436145.002346,2.48641458889388e+66,32523936.9421889,8.69168682821747e-07,0.0231540464376501,-0.00700125775460947,-0.00293531712198636,0.0212922142544982,0.0231540464376501,-0.347169406202142,2.42657365079603,-0.334913150744356,232.111208657316
"74949","Ungulate bocaparvovirus 3","Sus scrofa",1.1627383548834e+63,32523936.9421889,-3.86998685092524e+67,-32436145.0022774,4.99602884015782e+65,32523936.9421889,-6.49336645329804e-08,0.0231540464376501,-0.0070012577545242,-0.00293531712199524,0.00427830969788574,0.0231540464376501,-0.634316075387362,2.42657365079603,-0.610796095232552,232.111208657324
"75029","Ungulate bocaparvovirus 4","Sus scrofa",1.1627383548833e+63,32523936.9421889,-3.86998685092524e+67,-32436145.0023499,4.99602884015782e+65,32523936.9421889,-6.49336645338477e-08,0.0231540464376501,-0.0070012577545242,-0.00293531712198991,0.00427830969788574,0.0231540464376501,-0.634316075387362,2.42657365079603,-0.61079609523257,232.111208657316
"75109","Ungulate bocaparvovirus 5","Sus scrofa",2.59067061603438e+63,32523936.9421889,-3.86998685092493e+67,-32436145.002346,1.11042991571644e+66,32523936.9421889,-8.99109212047777e-08,0.0231540464376501,-0.0070012577545242,-0.00293531712198813,0.00950907856865381,0.0231540464376501,-0.546035466223193,2.42657365079603,-0.528084935961708,232.111208657316
"75119","Ungulate copiparvovirus 1","Bos taurus",5.33621338746426e+63,58966092.9497072,-1.17328031668724e+67,-58770620.6810112,7.30413926374784e+66,58966092.9497072,1.33111831930599e-06,0.041978425208213,-0.00223944127216669,0.0575635967491337,0.0625484176464707,0.041978425208213,0.349118817809828,4.59978303458173,0.246142104100571,310.73884994876
"75191","Ungulate copiparvovirus 2","Potamochoerus larvatus",1.1209645726341e+61,57519.3985924763,-3.72938126019187e+64,-57401.1148414612,4.79148813720686e+66,57519.3985924763,4.21650147436337e-09,4.09485121202633e-05,-9.58831074626687e-06,-8.63563442443649e-06,0.0410315288813845,4.09485121202633e-05,-0.0140255103815559,-0.241753517517593,-0.0246272266379523,9.81898011822854
"75210","Ungulate copiparvovirus 2","Sus scrofa",3.36998352012168e+63,32581353.7357564,-3.90406473086119e+67,-32493251.8696136,1.37282084679809e+66,32581353.7357564,1.07867802174103e-06,0.0231949219044463,-0.00704151585446766,-0.0029439037824428,0.0117560425094152,0.0231949219044463,-0.508113059334049,2.43129258198047,-0.48499307053393,231.917384623339
"75220","Ungulate erythroparvovirus 1","Bos taurus",2.70735347223228e+63,58966092.9497072,-1.17328031668632e+67,-58770620.681015,3.43204865296934e+66,58966092.9497072,2.33926225221351e-06,0.041978425208213,-0.00223944127222353,0.0575635967491319,0.029390076609627,0.041978425208213,-0.210500354424026,4.59978303458173,-0.132389511761162,310.73884994876
"75307","Ungulate protoparvovirus 1","Sus scrofa",6.0152841903616e+63,32523936.9421889,-3.83894922642645e+67,-32436145.002346,2.54355013571623e+66,32523936.9421889,9.04035611169751e-07,0.0231540464376501,-0.00696883049747044,-0.00293531712198636,0.0217814899810498,0.0231540464376501,-0.338911813435885,2.42657365079603,-0.326756213349907,232.111208657316
"75321","Ungulate tetraparvovirus 1","Bos grunniens",1.13338447417061e+64,2306777.48785402,-1.129655789746e+67,-24572663.3928528,1.650812500697e+67,13460686.2583554,-4.6828552796585e-07,0.0016286071809132,-0.00119465677374819,0.00956378639047806,0.141366020034822,0.00958276838571511,1.6793374001272,0.859816565640541,1.43431676081253,58.243261957642
"75322","Ungulate tetraparvovirus 1","Bos taurus",2.99888282537505e+64,59132376.0047784,-2.12480959183607e+67,-81134603.0568962,2.35530048508707e+67,70260992.1979097,-2.94057493435695e-06,0.0420338433235788,-0.00360677154097289,0.0674097285794115,0.201694290188779,0.0500193527922971,2.69750826001264,5.52808029703372,2.28386614460468,306.833799943632
"75427","Ungulate tetraparvovirus 2","Sus scrofa",1.14648589897829e+63,32523936.9421889,-3.81537216558515e+67,-32436145.002346,4.99602884015782e+65,32523936.9421889,-6.26505171933897e-08,0.0231540464376501,-0.00690290631976609,-0.00293531712198813,0.00427830969788574,0.0231540464376501,-0.634316075387362,2.42657365079603,-0.610279952461806,232.111208657316
"75505","Ungulate tetraparvovirus 3","Sus scrofa",4.81009030634033e+63,32523936.9421889,-3.84299334124522e+67,-32436145.0023499,2.07835090550899e+66,32523936.9421889,-2.06303286173076e-07,0.0231540464376501,-0.00697801740938075,-0.00293531712198991,0.0177977932456608,0.0231540464376501,-0.406145366134194,2.42657365079603,-0.39740445670786,232.111208657316
"75540","Ungulate tetraparvovirus 4","Ovis aries",5.85555667017829e+62,30192480.166593,-1.3288409882921e+67,-30105892.8233032,7.3055268776218e+65,30192480.166593,-3.73937079451922e-08,0.0214942640273756,-0.00196212676738128,-0.00187301884573898,0.00625603003678957,0.0214942640273756,-0.6009377402729,2.23495751551663,-0.516589309252424,223.811117127905
"75548","Upolu virus","Bos taurus",1.1372763523083e+64,58966092.9497072,-1.17328031668694e+67,-58770620.6810112,1.58575188566077e+67,58966092.9497072,1.07037610694305e-06,0.041978425208213,-0.00223944127242248,0.0575635967491337,0.135794605834356,0.041978425208213,1.58530765962926,4.59978303458173,1.11534972670284,310.73884994876
"75566","Upsilonpapillomavirus 1","Delphinus delphis",8.29626344072581e+58,134.237664306635,-2.40782716531528e+63,-387.409297943115,5.71253093712387e+65,265.564464673483,7.81381209735699e-12,9.55648478252681e-08,-7.2703255682427e-07,-1.27742875832837e-07,0.00489188058950383,1.89057430475565e-07,-0.623960731189275,-0.246459055505829,-0.0280525420191332,0.462387284591667
"75567","Upsilonpapillomavirus 1","Lagenorhynchus acutus",2.44433283832704e+59,134.237664306635,-2.40782762812893e+63,-387.409309387207,1.69927436039101e+66,265.564464673483,3.11041470357765e-12,9.55648478252677e-08,-7.27032613667689e-07,-1.27742881161907e-07,0.0145516012978015,1.89057430475565e-07,-0.460931920405852,-0.246459055505829,-0.0272831655763156,0.462387284589481
"75568","Upsilonpapillomavirus 3","Phocoena phocoena",2.16352807194934e+59,134.207460728064,-8.026911794978e+62,-129.748096466064,4.51478222124185e+66,134.207460728064,1.50167378532018e-12,9.55433465358194e-08,-2.42376984260773e-07,-4.28183248857295e-08,0.0386619797022048,9.55433465358197e-08,-0.054016809968787,-0.246469851383197,-0.0248506565209118,0.465455042291126
"75591","Usutu virus","Eidolon helvum",7.50950346208741e+64,492630.808711289,-4.27647854629859e+67,-7210858.41555023,2.81513719617268e+67,3855979.63356953,1.7906893557379e-05,0.000350065579629243,-0.00705207944963604,-0.000895078405482863,0.241072042468113,0.00274510221985116,3.36209353315718,0.0704316698113777,3.31008762619388,27.7068134685278
"75596","Usutu virus","Equus caballus",7.41823082009732e+64,25857025.4640104,-5.29785345327856e+67,-33367238.6964302,2.31444496264445e+67,29651798.6973269,6.09209551138967e-08,0.0184043580328395,-0.00985114511280472,-0.00352807621045237,0.198195659907194,0.0211093486381465,2.63846125944173,2.19052036590167,2.50710074162105,205.687861000618
"75659","Usutu virus","Pipistrellus pipistrellus",1.66602199728819e+64,71739.3171872363,-2.49858369949086e+67,-1198772.0173645,1.09651110542585e+67,635985.449028707,-5.51433922274525e-07,5.10534521584837e-05,-0.00273017116933261,-0.000132009590192439,0.093898859399591,0.000452763041776128,0.878225754841225,-0.194210955229857,0.821929773164991,10.6948941800012
"75698","Uukuniemi uukuvirus","Apodemus flavicollis",1.18155317473571e+63,329365.878262818,-2.29554131603003e+67,-7309084.91880417,8.5022774979133e+65,3823242.9974492,-1.77628423712883e-07,0.000233358339036504,-0.000739675319010757,0.00191141718823218,0.00728085794482506,0.00272179675119618,-0.58364153884534,0.0677411341080841,-0.564947662213048,22.0319195513705
"75702","Uukuniemi uukuvirus","Apodemus sylvaticus",2.03215838662792e+63,1507094.63128476,-3.54329166970592e+67,-22878308.8565979,8.5022774979133e+65,12205193.1662523,1.61899785291238e-06,0.00106196519864757,-0.00314308459198287,0.00641242270984144,0.00728085794482506,0.00868897298178305,-0.58364153884534,0.756630979402382,-0.556112394397056,45.6504187194675
"75708","Uukuniemi uukuvirus","Bos taurus",8.35966946998686e+63,59564800.4303361,-5.54731393464508e+67,-104809327.45599,2.43597575414805e+66,82329019.472179,1.11569482382987e-06,0.0422484744435466,-0.00716780763627867,0.0770104904023938,0.0208602852910211,0.0586106762970725,-0.354459147529561,6.51991886378172,-0.344393032523668,301.289774208642
"75787","Uukuniemi uukuvirus","Myodes glareolus",1.69437636852265e+63,1574679.73662066,-4.22073740878756e+67,-23447414.5862885,6.05964631898627e+65,12523712.1158888,1.14035374719403e-06,0.00110947580481857,-0.00455523833676352,0.00670966250627636,0.0051891300954655,0.00891572912647319,-0.618943998829584,0.782809191574903,-0.595766041564444,46.7072125636719
"75828","Uukuniemi uukuvirus","Sorex araneus",1.60657496288193e+63,344549.589773324,-2.75147264095755e+67,-7808123.57301712,9.57819288824158e+65,4080370.044808,-1.02778616966129e-07,0.00024398582514509,-0.0015902740799163,0.002176161235246,0.00820220956144234,0.00290484751794389,-0.568091725045706,0.0888737116477666,-0.551258276666765,22.6213827394949
"75850","Vaccinia virus","Alouatta caraya",4.84155036335503e+62,2075368.93655104,-4.97238235443596e+67,-12402343.5765991,1.59636756096612e+65,7248324.49773911,-3.14872932549552e-08,0.00147561263799737,-0.00260060514551697,-0.000854459307614519,0.00136703670774963,0.00516013920190909,-0.683450143315443,0.349239331703789,-0.662100744265201,57.5280988471438
"75870","Vaccinia virus","Bos taurus",2.45943775911405e+63,65401334.2054449,-1.34046875421645e+68,-454424549.313877,3.05258486169441e+65,260411636.027859,-2.1790054760204e-07,0.0415994439949745,-0.0207831520278319,0.229758859824836,0.00261405685099965,0.185389091247195,-0.662403964329918,21.1560481294087,-0.652992600622312,206.590022085589
"75873","Vaccinia virus","Bubalus bubalis",6.91862190319481e+62,11331361.9139462,-1.18780152280599e+68,-187150680.840981,9.69343295774672e+64,99331331.0063959,-6.76871407562663e-08,0.00751668065110163,-0.017585905227719,0.00443373472503872,0.000830089448155047,0.0707147555636878,-0.692512296956172,7.91729292668726,-0.68141957008064,86.1229096956394
"75882","Vaccinia virus","Canis lupus familiaris",3.24535854141335e+63,14719206.2036066,-1.50717132514943e+68,-216888338.451885,3.55256716602269e+65,115955550.468926,-2.13397485984007e-08,0.00977714865697768,-0.0247375972103043,-0.0020210330985897,0.00304221273436548,0.0825496681116154,-0.655177901941271,9.28359262342196,-0.645919112661136,97.1795848932436
"75936","Vaccinia virus","Equus caballus",1.47550867080207e+63,29953828.6526071,-1.25294745808334e+68,-313758368.186131,1.95704341144852e+65,172122085.039844,-1.15085738965591e-07,0.0198347918532184,-0.0194866470670263,0.00600759472174595,0.00167589861353144,0.122535065697661,-0.678237426435062,13.8997683978004,-0.671719682922692,137.678781286021
"75945","Vaccinia virus","Felis catus",2.54253225511294e+63,7615735.81852867,-1.22060567174991e+68,-145416585.530277,3.42220220874939e+65,76608564.8198152,3.05963287080234e-08,0.00510721681609212,-0.0178773228497278,-0.00296693056272623,0.00293057573649955,0.054538239651388,-0.657062019251814,6.04977014646446,-0.647117922101707,72.4671864900639
"75998","Vaccinia virus","Lynx lynx",1.04696071685201e+63,3457603.52616695,-6.97064010092874e+67,-75024061.9493141,2.4729150628282e+65,39282907.9830378,-7.24072001224117e-08,0.00238052638266021,-0.00589024145486405,-0.00339250724991302,0.00211766121330305,0.0279658110659213,-0.670781721092827,2.98207522512046,-0.656069567419838,56.0724265633147
